cnum,cl_ava_2,cl_freq_2,cl_ava_3,cl_freq_3,cl_ava_4,cl_freq_4,cl_ava_5,cl_freq_5,cl_ava_6,cl_freq_6,cl_ava_7,cl_freq_7,cl_ava_8,cl_freq_8,cl_ava_9,cl_freq_9,cl_ava_10,cl_freq_10,cl_ava_11,cl_freq_11,cl_ava_12,cl_freq_12,cl_ava_13,cl_freq_13,cl_ava_14,cl_freq_14,com_ava_2,com_freq_2,com_ava_3,com_freq_3,com_ava_4,com_freq_4,com_ava_5,com_freq_5,com_ava_6,com_freq_6,com_ava_7,com_freq_7,com_ava_8,com_freq_8,com_ava_9,com_freq_9,com_ava_10,com_freq_10,com_ava_11,com_freq_11,com_ava_12,com_freq_12,com_ava_13,com_freq_13,com_ava_14,com_freq_14
QFDNHC,265.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,1566.5,2.0,1100.0,1.0,0.0,0.0,1988.0,1.0,1066.5,2.0,711.0,4.0,2851.5,2.0,2549.0,2.0,3903.5,2.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.86000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.475,2.0,232.68,2.0,0.0,0.0
VYHYYH,1958.0,1.0,649.0,2.0,833.0,1.0,2794.0,1.0,2052.5,2.0,1953.5,2.0,0.0,0.0,3277.0,1.0,1952.0,1.0,1763.5,2.0,1400.0,3.0,2085.0,1.0,2560.0,1.0,527.2180000000001,5.0,299.75,4.0,1200.4425,4.0,474.61800000000005,5.0,393.21000000000004,5.0,473.19500000000005,2.0,488.3066666666667,6.0,245.46,1.0,544.89,4.0,289.96999999999997,4.0,356.6875,4.0,390.585,6.0,413.1266666666667,3.0
E4A46T,1479.0,1.0,930.0,2.0,481.6666666666667,3.0,482.0,2.0,0.0,0.0,0.0,0.0,242.66666666666666,3.0,104.0,1.0,675.0,2.0,326.5,2.0,0.0,0.0,485.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,142.0,1.0,264.9533333333333,3.0,189.0,1.0,89.0,1.0,121.5,2.0,0.0,0.0,0.0,0.0,1057.47,1.0,0.0,0.0,189.0,1.0,0.0,0.0
E4OADC,148.28571428571428,7.0,103.5,4.0,135.66666666666666,3.0,147.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.8375,4.0,255.77,7.0,347.14,5.0,189.096,5.0,212.74333333333334,3.0,288.09000000000003,2.0,0.0,0.0,101.45,2.0,0.0,0.0,0.0,0.0,260.3,1.0,0.0,0.0,0.0,0.0
EL8U9U,819.0,1.0,1187.0,2.0,0.0,0.0,0.0,0.0,483.0,2.0,1046.5,2.0,0.0,0.0,0.0,0.0,190.0,2.0,2400.0,1.0,810.6666666666666,3.0,570.75,4.0,89.0,1.0,1018.83,1.0,186.79,4.0,2746.335,2.0,666.68,1.0,478.99666666666667,3.0,0.0,0.0,0.0,0.0,514.45,2.0,1288.9333333333334,3.0,0.0,0.0,59.0,1.0,194.34,2.0,0.0,0.0
BNFHOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.2,5.0,609.0,4.0,401.3333333333333,3.0,302.8,5.0,813.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.29,1.0,344.06,2.0,442.43,1.0,755.3133333333332,3.0,0.0,0.0,0.0,0.0,1614.76,2.0,336.69,1.0
E4C8OL,0.0,0.0,348.0,2.0,633.0,1.0,1369.5,2.0,925.0,2.0,1155.0,1.0,1253.0,1.0,505.0,2.0,1108.0,1.0,867.6666666666666,3.0,457.0,1.0,0.0,0.0,1371.5,2.0,0.0,0.0,0.0,0.0,253.07,2.0,0.0,0.0,0.0,0.0,156.365,2.0,1141.24,1.0,546.1233333333333,3.0,23.99,1.0,0.0,0.0,384.66,1.0,203.94,4.0,115.52000000000001,2.0
ELPGX1,2110.5,2.0,4398.0,1.0,5890.0,1.0,3408.0,1.0,7851.0,1.0,3849.0,1.0,4406.0,1.0,3372.5,2.0,3656.5,2.0,7615.0,1.0,2349.0,2.0,4616.0,1.0,3280.0,2.0,0.0,0.0,229.88,1.0,420.98,1.0,222.505,2.0,161.95,1.0,133.95499999999998,2.0,0.0,0.0,0.0,0.0,376.85,2.0,149.97,1.0,0.0,0.0,63.489999999999995,2.0,469.4,1.0
NNJTIL,1130.0,1.0,1577.5,2.0,0.0,0.0,791.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.5,2.0,478.6666666666667,3.0,1683.0,4.0,946.5,2.0,612.0,1.0,2826.0,1.0,768.89,1.0,1011.03,1.0,629.9,1.0,260.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,458.68,2.0,631.905,4.0,1.93,1.0,778.37,1.0,556.0960000000001,5.0,749.9,1.0
E4U6D2,0.0,0.0,0.0,0.0,770.0,1.0,0.0,0.0,320.0,1.0,227.0,1.0,391.0,2.0,582.6666666666666,3.0,0.0,0.0,197.0,2.0,109.0,2.0,445.8,5.0,788.0,1.0,42.95,2.0,14.9,1.0,245.44,5.0,105.43599999999999,5.0,170.3122222222222,9.0,174.1,3.0,95.43,8.0,114.14714285714284,7.0,220.8442857142857,7.0,102.85,2.0,75.05199999999999,5.0,117.39999999999999,6.0,143.67374999999998,8.0
ELI6NU,0.0,0.0,0.0,0.0,0.0,0.0,137.4,5.0,117.0,4.0,73.33333333333333,3.0,136.33333333333334,3.0,55.333333333333336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.47,1.0,45.2,2.0,219.9333333333333,3.0,116.66666666666667,3.0,0.0,0.0,408.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL6P71,507.3333333333333,3.0,240.5,2.0,415.0,2.0,443.0,1.0,193.0,2.0,346.0,1.0,849.5,2.0,0.0,0.0,295.0,1.0,0.0,0.0,0.0,0.0,275.0,1.0,263.6666666666667,3.0,59.8,1.0,197.26250000000002,4.0,197.37,4.0,438.865,2.0,321.54,6.0,118.33500000000001,4.0,82.58999999999999,3.0,397.25,1.0,318.505,2.0,132.028,5.0,155.77142857142857,7.0,414.81,2.0,322.1475,4.0
JNNTTK,2128.0,1.0,0.0,0.0,4141.0,1.0,3310.0,1.0,527.0,1.0,2263.0,1.0,2038.0,1.0,1924.0,1.0,946.36,3.0,5159.5,2.0,2374.0,1.0,1615.0,1.0,1366.0,4.0,1183.0,1.0,2455.705,2.0,1354.75,6.0,0.0,0.0,249.8,1.0,0.0,0.0,2321.0,2.0,1087.545,2.0,2416.0,1.0,4407.5,2.0,398.0,1.0,3838.0,2.0,1935.3733333333332,3.0
EEJIE6,0.0,0.0,625.5,2.0,1367.5,2.0,979.0,7.0,1003.3333333333334,3.0,1627.0,2.0,496.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.8266666666667,6.0,426.012,10.0,404.9514285714286,7.0,383.9625,8.0,244.695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMNPR,479.0,2.0,482.0,1.0,172.0,1.0,274.5,2.0,347.0,3.0,541.0,2.0,391.0,1.0,644.5,2.0,551.0,2.0,399.0,1.0,0.0,0.0,0.0,0.0,388.0,1.0,751.72,10.0,689.146,10.0,524.1545454545454,11.0,551.808888888889,9.0,420.2055555555556,9.0,423.67999999999995,11.0,1019.7822222222221,9.0,478.7771428571428,7.0,517.5685714285714,7.0,488.6975,8.0,487.0944444444445,9.0,618.6672727272727,11.0,567.0822222222222,9.0
ELNAPH,0.0,0.0,1077.0,1.0,352.5,2.0,442.01,1.0,462.3333333333333,3.0,778.0,2.0,0.0,0.0,522.0,1.0,650.0,1.0,717.3333333333334,3.0,0.0,0.0,525.0,4.0,0.0,0.0,0.0,0.0,214.9,3.0,158.4,2.0,117.9,2.0,134.644,5.0,173.57333333333335,6.0,943.23,1.0,570.8985714285715,7.0,265.195,8.0,194.51857142857145,7.0,152.63666666666666,6.0,724.31,4.0,256.688,5.0
E4HVOZ,521.0,1.0,1336.0,1.0,0.0,0.0,0.0,0.0,690.0033333333334,3.0,1397.0,1.0,766.0,2.0,967.75,4.0,419.0,2.0,0.0,0.0,0.0,0.0,892.0,3.0,1268.0,1.0,0.0,0.0,473.17333333333335,6.0,374.6175,4.0,874.28,5.0,274.7183333333333,6.0,268.988,5.0,1007.94875,8.0,572.4375,4.0,528.4166666666666,3.0,720.6157142857144,7.0,402.99,4.0,311.87600000000003,5.0,1466.005,2.0
ASONDG,0.0,0.0,2048.3333333333335,3.0,1404.0,1.0,1958.0,1.0,1720.0,3.0,1114.5,2.0,1467.0,1.0,1614.25,4.0,1244.5,2.0,1879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,448.73,4.0,150.98125,8.0,472.282,5.0,258.5444444444445,9.0,1149.9836363636364,11.0,235.40083333333334,12.0,539.5916666666667,6.0,309.70166666666665,6.0,687.8366666666666,9.0,485.67800000000005,5.0,173.0,3.0,0.0,0.0,0.0,0.0
E4NT7Z,0.0,0.0,936.0,1.0,1677.0,1.0,1999.0,3.0,590.0,1.0,1295.6666666666667,3.0,1964.0,1.0,1605.0,2.0,1465.5,2.0,0.0,0.0,2214.0,1.0,1526.5,2.0,1709.0,1.0,1955.505,2.0,501.90000000000003,6.0,345.3528571428572,7.0,410.52750000000003,4.0,224.5,3.0,285.21333333333337,6.0,173.78,9.0,218.5275,4.0,225.954,5.0,468.2766666666667,3.0,364.8,5.0,321.78499999999997,8.0,389.1442857142857,7.0
LMQIQM,1773.0,2.0,1004.0,2.0,884.0,2.0,2650.0,1.0,1043.0,1.0,1071.0,1.0,0.0,0.0,893.0,2.0,2015.0,1.0,946.0,2.0,1738.0,2.0,1664.0,1.0,1452.0,1.0,542.165,2.0,505.01,1.0,523.7,5.0,459.9966666666667,3.0,661.61,6.0,1481.1033333333332,3.0,1168.95,5.0,331.975,2.0,397.64,1.0,648.9466666666666,6.0,2382.16,2.0,1115.8533333333332,3.0,628.6966666666667,3.0
E4UHPO,289.3333333333333,3.0,284.6923076923077,13.0,197.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.15,2.0,257.8,1.0,371.4175,4.0,504.7914285714286,7.0,582.51,2.0,1036.955,2.0,281.5125,4.0,853.3966666666669,3.0,410.56000000000006,8.0,297.745,2.0,250.9,1.0,628.531111111111,9.0,535.785,2.0
E4FFTT,565.0,1.0,508.0,2.0,0.0,0.0,624.0,1.0,1117.5,2.0,288.0,3.0,494.3333333333333,3.0,327.0,2.0,0.0,0.0,0.0,0.0,841.0,1.0,517.0,2.0,728.0,1.0,62.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,243.98,1.0,322.94,1.0,143.10333333333332,3.0,360.94,1.0,299.725,2.0,0.0,0.0,215.575,2.0,0.0,0.0,228.58,2.0
JNNQLL,2278.0,1.0,0.0,0.0,2724.3333333333335,3.0,1267.0,2.0,2449.0,1.0,0.0,0.0,2851.0,2.0,572.5,2.0,380.0,1.0,1205.0,1.0,1328.0,1.0,1183.0,2.0,1587.5,2.0,1605.7725,8.0,894.3816666666667,6.0,1330.2140000000002,5.0,189.98,1.0,320.07,5.0,1327.13,9.0,1801.19125,8.0,1478.8242857142857,14.0,1056.1445454545456,11.0,1971.92875,8.0,1207.3430769230768,13.0,573.86,6.0,2066.3900000000003,10.0
ASYXSF,0.0,0.0,0.0,0.0,137.83333333333334,6.0,177.57142857142858,7.0,77.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.05,2.0,1530.9674999999997,4.0,1080.6875,4.0,257.41999999999996,12.0,360.3681818181818,11.0,726.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTKRKQ,1521.3333333333333,3.0,2209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,1.0,2012.0,3.0,3872.0,1.0,0.0,0.0,2470.0,1.0,1619.5,4.0,1450.0,1.0,1455.0,2.0,275.955,2.0,192.84500000000003,4.0,231.02000000000004,4.0,178.995,2.0,207.99,1.0,227.99,1.0,277.14000000000004,3.0,409.44666666666666,6.0,553.8175,4.0,341.65333333333336,6.0,184.975,4.0,345.5463636363636,11.0,339.09125,8.0
EL7VE7,432.0,1.0,753.0,3.0,1071.0,1.0,874.0,3.0,787.0,1.0,1681.0,2.0,958.0,1.0,1443.5,2.0,509.0,1.0,0.0,0.0,1310.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.955,2.0,0.0,0.0,0.0,0.0,1262.65,2.0,995.0,1.0,0.0,0.0,0.0,0.0,2713.5,1.0,1168.32,2.0,770.8333333333334,3.0,0.0,0.0,0.0,0.0
NNRLTK,0.0,0.0,2998.5,2.0,0.0,0.0,1955.0,2.0,0.0,0.0,1537.0,1.0,1473.3333333333333,3.0,838.5,2.0,795.0,1.0,2783.0,1.0,1653.3333333333333,3.0,3255.0,1.0,6355.0,1.0,145.8,1.0,2161.58,2.0,802.192,5.0,750.2149999999999,2.0,892.7,1.0,692.4066666666666,3.0,568.1,3.0,1176.0,1.0,0.0,0.0,1057.85,2.0,522.7950000000001,2.0,1326.23,1.0,609.1850000000001,2.0
TCODHC,409.0,1.0,447.0,3.0,744.0,1.0,1358.0,2.0,0.0,0.0,0.0,0.0,473.0,1.0,589.6666666666666,3.0,156.5,2.0,594.0,1.0,998.5,2.0,1878.0,1.0,0.0,0.0,372.7,5.0,1573.9788888888888,9.0,955.7433333333333,3.0,954.2625,4.0,1612.0,1.0,259.89,1.0,1171.0,1.0,2167.5,2.0,1541.9366666666665,3.0,787.1633333333333,3.0,609.0,1.0,335.93666666666667,3.0,1567.06,2.0
KSNXFY,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,57.666666666666664,3.0,21.5,2.0,58.0,3.0,84.0,2.0,92.0,1.0,50.5,2.0,36.5,2.0,49.0,1.0,0.0,0.0,0.0,0.0,241.92333333333332,3.0,43.96,3.0,80.7,1.0,138.485,2.0,99.98666666666668,6.0,60.55333333333334,3.0,103.06333333333333,6.0,372.7216666666666,6.0,37.445,2.0,83.07249999999999,4.0,104.935,2.0,78.25999999999999,3.0
VOCXSY,0.0,0.0,700.0,1.0,2280.0,1.0,1866.0,1.0,3129.0,1.0,0.0,0.0,1345.0,2.0,971.0,2.0,1283.0,1.0,1267.3333333333333,3.0,929.5,2.0,2055.5,2.0,1664.0,1.0,0.0,0.0,51.9,1.0,195.0,1.0,169.9,1.0,170.2,2.0,257.95,2.0,511.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.59,1.0,403.1,1.0
AFNGXD,793.0,1.0,58.0,1.0,296.0,1.0,350.0,1.0,499.0,2.0,113.0,1.0,0.0,0.0,513.5,2.0,744.0,2.0,50.0,1.0,91.5,1.0,532.6666666666666,3.0,84.0,1.0,234.2314285714286,7.0,370.9583333333333,6.0,288.8618181818182,11.0,191.74499999999998,2.0,328.10166666666663,6.0,55.5,3.0,0.0,0.0,121.0975,4.0,49.99,1.0,79.55,3.0,327.09857142857135,7.0,201.8083333333333,6.0,147.50333333333333,3.0
EL6R76,460.5,2.0,0.0,0.0,659.0,1.0,0.0,0.0,778.0,1.0,1257.0,1.0,774.0,1.0,654.0,2.0,3331.0,1.0,1629.5,2.0,942.5,2.0,1150.0,2.0,1784.5,2.0,947.65,2.0,463.335,2.0,1859.45,1.0,1430.08,2.0,1161.9075,4.0,2993.88,1.0,1805.8866666666665,3.0,1719.3200000000002,2.0,0.0,0.0,0.0,0.0,909.755,2.0,1007.895,2.0,496.6,1.0
EEL5HG,1067.0,2.0,528.0,2.0,0.0,0.0,0.0,0.0,791.0,3.0,418.0,1.0,184.0,1.0,281.0,1.0,589.0,1.0,735.0,1.0,1070.3333333333333,3.0,1514.5,2.0,0.0,0.0,480.415,4.0,305.69666666666666,3.0,248.285,6.0,245.106,5.0,402.0,3.0,358.41499999999996,4.0,284.215,6.0,153.99,1.0,441.49,3.0,346.62600000000003,5.0,330.28333333333336,6.0,143.97,1.0,293.7,1.0
EEPLO5,1160.5,2.0,0.0,0.0,1661.0,1.0,705.0,1.0,0.0,0.0,0.0,0.0,2192.0,2.0,1108.0,1.0,1277.0,1.0,784.0,2.0,1341.6666666666667,3.0,1723.5,2.0,661.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.90333333333336,3.0,139.0,1.0,224.97,1.0,0.0,0.0,545.95,2.0
KKTTRT,0.0,0.0,1663.5,2.0,2000.0,1.0,0.0,0.0,322.0,2.0,922.0,2.0,1314.0,3.0,0.0,0.0,289.0,2.0,678.5,2.0,354.0,1.0,954.0,1.0,881.0,1.0,0.0,0.0,0.0,0.0,173.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.49,1.0,14282.01,1.0,0.0,0.0,10351.13,1.0,647.8066666666666,3.0,0.0,0.0
MQQPLT,0.0,0.0,904.0,1.0,0.0,0.0,1038.0,1.0,805.0,2.0,827.5,2.0,1468.0,2.0,3300.0,1.0,1103.0,1.0,1455.3333333333333,3.0,2042.0,2.0,935.0,1.0,813.0,1.0,3398.255,2.0,0.0,0.0,0.0,0.0,129.5,1.0,635.4,1.0,317.43,1.0,0.0,0.0,0.0,0.0,188.9,1.0,675.85,1.0,0.0,0.0,1452.39,1.0,0.0,0.0
ELGFQZ,1673.6666666666667,3.0,524.25,4.0,0.0,0.0,0.0,0.0,1127.0,1.0,1352.0,1.0,3071.0,1.0,0.0,0.0,707.0,2.0,1646.0,2.0,1400.0,1.0,1613.0,1.0,933.0,1.0,380.46750000000003,4.0,250.89666666666668,6.0,159.56875000000002,8.0,401.9633333333333,6.0,452.7633333333333,3.0,159.68428571428575,7.0,247.70777777777778,9.0,387.8054545454546,11.0,210.43750000000003,8.0,178.83,12.0,109.40666666666665,12.0,235.24909090909094,11.0,373.558,10.0
0FCXHH,740.5,2.0,0.0,0.0,1038.5,2.0,41.0,1.0,1099.0,1.0,1501.0,1.0,1051.0,1.0,628.5,2.0,1067.5,2.0,1223.0,1.0,0.0,0.0,1639.6666666666667,3.0,1151.0,1.0,0.0,0.0,0.0,0.0,999.02,1.0,0.0,0.0,950.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.4950000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,344.41499999999996,2.0
JMNKPR,1748.0,1.0,1855.5,2.0,575.0,1.0,1632.0,2.0,1275.0,1.0,427.0,1.0,848.0,2.0,1615.0,1.0,4333.0,2.0,845.2966666666667,3.0,3362.0,1.0,0.0,0.0,0.0,0.0,191.34666666666666,3.0,295.5,2.0,554.97,3.0,99.95,1.0,91.37,1.0,143.56,1.0,563.8166666666666,3.0,641.6949999999999,2.0,259.18,6.0,379.3,3.0,220.6,5.0,258.35,2.0,276.29999999999995,2.0
EL6IEX,380.5,2.0,462.5,2.0,221.66666666666666,3.0,0.0,0.0,413.0,2.0,196.5,2.0,362.0,1.0,247.0,1.0,0.0,0.0,0.0,0.0,371.0,1.0,169.0,2.0,153.0,1.0,105.73249999999999,4.0,79.82,2.0,183.7,1.0,180.24,4.0,193.175,4.0,212.6,1.0,270.18666666666667,3.0,194.4325,4.0,272.3875,4.0,95.62333333333333,9.0,499.1,1.0,109.82499999999999,4.0,161.2875,4.0
ELYUV1,1534.39,3.0,902.6666666666666,3.0,1754.5,2.0,1300.0,2.0,0.0,0.0,1027.0,1.0,0.0,0.0,1280.2133333333334,3.0,2121.5,2.0,0.0,0.0,0.0,0.0,1239.0,1.0,0.0,0.0,549.37,3.0,608.2875,4.0,0.0,0.0,1074.625,2.0,986.54,2.0,1001.5774999999999,4.0,1037.94,2.0,1115.006666666667,3.0,640.7125,4.0,1652.785,2.0,1281.0600000000002,3.0,1256.3049999999998,2.0,113.95,1.0
ELX706,494.0,3.0,364.5,2.0,1568.0,1.0,0.0,0.0,641.5,2.0,371.25,4.0,1235.0,1.0,0.0,0.0,0.0,0.0,726.6666666666666,3.0,0.0,0.0,863.0,1.0,0.0,0.0,240.842,5.0,163.374,5.0,233.66666666666666,3.0,0.0,0.0,299.65,2.0,519.865,4.0,169.9,1.0,1201.2733333333333,3.0,0.0,0.0,776.5699999999999,5.0,0.0,0.0,737.835,2.0,59.9,1.0
LFSSYS,2224.5,2.0,2846.0,1.0,0.0,0.0,868.0,2.0,520.0,1.0,935.0,2.0,0.0,0.0,745.0,2.0,1207.5,2.0,780.0,1.0,1964.3333333333333,3.0,1166.0,1.0,0.0,0.0,515.5125,4.0,666.0,1.0,657.082,5.0,492.2,2.0,480.10749999999996,4.0,560.015,2.0,1327.7466666666667,3.0,648.69,4.0,396.08500000000004,2.0,952.1599999999999,3.0,677.345,6.0,840.5333333333333,3.0,722.86,1.0
ELOKPQ,51.0,2.0,94.0,1.0,83.66666666666667,3.0,81.0,4.0,117.5,2.0,123.0,2.0,52.5,2.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,41.7,2.0,194.22,1.0,230.915,2.0
0SHOOH,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,194.66666666666666,3.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,3.0,835.0,2.0,462.0,6.0,210.0,1.0,0.0,0.0,0.0,0.0,66.57,1.0,883.48,1.0,400.37999999999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.03,3.0,607.68,1.0,308.14,1.0,575.64,1.0
JXYHSS,3027.0,2.0,1577.0,1.0,0.0,0.0,1594.0,2.0,1678.0,2.0,1342.5,2.0,1404.0,1.0,2290.0,1.0,0.0,0.0,1703.6666666666667,3.0,1427.5,2.0,0.0,0.0,1964.0,1.0,582.4649999999999,2.0,250.0,1.0,411.0,1.0,616.81,2.0,226.0,2.0,185.0,1.0,286.0,1.0,405.31,2.0,0.0,0.0,0.0,0.0,588.16,1.0,0.0,0.0,0.0,0.0
EEAQTB,2072.0,1.0,2094.0,1.0,1842.0,1.0,1922.0,1.0,614.0,1.0,0.0,0.0,1351.0,3.0,310.0,1.0,2131.0,2.0,1091.0,3.0,0.0,0.0,1123.5,2.0,1136.0,1.0,59.99,1.0,442.97333333333336,3.0,64.0,1.0,1616.56,2.0,1386.225,2.0,3180.575,2.0,37.0,1.0,85.995,2.0,0.0,0.0,512.14,1.0,360.24,3.0,468.5533333333333,3.0,2545.3233333333333,6.0
NJPPJP,439.3433333333333,3.0,0.0,0.0,1353.0,1.0,517.5,2.0,494.0,2.0,971.0,1.0,1202.0,1.0,1614.0,1.0,1188.5,2.0,0.0,0.0,933.5,2.0,0.0,0.0,753.0,2.0,827.84,2.0,1009.857142857143,7.0,803.1366666666668,3.0,796.516,5.0,1302.4450000000002,2.0,812.1566666666668,3.0,1387.3375,4.0,631.615,2.0,837.5799999999999,2.0,806.5799999999999,4.0,538.292,5.0,742.058,5.0,691.4224999999999,4.0
2DYDDD,4936.0,1.0,0.0,0.0,2867.0,1.0,2114.3333333333335,3.0,1214.5,2.0,1343.5,2.0,5988.0,1.0,554.0,1.0,4964.0,1.0,1524.0,4.0,0.0,0.0,0.0,0.0,5348.0,1.0,142.0,1.0,267.5,2.0,173.5,3.0,0.0,0.0,438.0,1.0,0.0,0.0,212.5,2.0,0.0,0.0,493.6966666666667,3.0,351.5,2.0,549.345,2.0,0.0,0.0,0.0,0.0
EE0JJL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1.0,769.1428571428571,7.0,464.6666666666667,3.0,1119.0,2.0,666.0,1.0,138.0,1.0,441.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.644,5.0,419.1025,4.0,190.80999999999997,3.0,130.5575,4.0,235.585,6.0,195.6075,4.0,160.20999999999998,4.0,295.96727272727276,11.0,198.5414285714286,7.0
JRTTQP,4645.0,1.0,3654.0,1.0,4103.0,1.0,4245.0,1.0,6178.0,1.0,0.0,0.0,1617.5,2.0,3300.0,2.0,1402.0,2.0,4067.0,1.0,2228.5,2.0,1391.0,1.0,2416.5,2.0,354.45,2.0,312.195,2.0,504.9,2.0,1348.0,1.0,339.45,2.0,239.0,1.0,0.0,0.0,0.0,0.0,469.9,1.0,547.93,3.0,269.0,1.0,244.0,1.0,0.0,0.0
EGCSNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.2,5.0,312.75,4.0,220.5,6.0,0.0,0.0,1880.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,457.11800000000005,5.0,331.09,6.0,0.0,0.0,286.5775,4.0,215.0,1.0
INJMPK,2009.0,1.0,1677.0,1.0,1960.0,1.0,2565.0,2.0,0.0,0.0,2148.0,1.0,2195.0,2.0,1963.0,1.0,2598.5,2.0,2093.5,2.0,1039.0,2.0,2593.0,1.0,3852.0,1.0,198.48666666666668,3.0,0.0,0.0,134.67,1.0,404.39,1.0,266.4,2.0,541.3766666666667,3.0,0.0,0.0,576.6,1.0,252.695,2.0,323.96500000000003,2.0,423.0485714285714,7.0,0.0,0.0,131.81,1.0
5HYFYN,0.0,0.0,662.0,1.0,959.0,1.0,547.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,704.6666666666666,3.0,553.0,1.0,1405.0,2.0,1004.0,3.0,1269.5,2.0,0.0,0.0,2514.59,1.0,803.7016666666667,6.0,523.7433333333333,3.0,1054.975,4.0,390.194,5.0,1052.1975,4.0,539.6366666666667,3.0,1177.1033333333332,3.0,943.9066666666666,3.0,1328.5,2.0,384.10666666666674,3.0,669.2049999999999,2.0,1181.6875,4.0
ELVIKX,0.0,0.0,0.0,0.0,3250.0,1.0,1352.6666666666667,3.0,1788.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.5,2.0,1178.0,1.0,2301.5,2.0,1971.6666666666667,3.0,0.0,0.0,1279.57,1.0,0.0,0.0,796.99,2.0,878.415,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.6499999999999,2.0,774.2425,4.0,901.6433333333333,3.0,302.89,2.0,746.885,4.0
ELZD4C,1941.0,1.0,1091.6666666666667,3.0,1626.0,1.0,1621.5,2.0,115.0,1.0,516.0,1.0,419.0,2.0,1235.6666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,1.0,762.0,1.0,128.93,1.0,244.0,2.0,279.0,1.0,246.362,5.0,58.0,1.0,281.57,2.0,0.0,0.0,386.476,5.0,182.76200000000003,5.0,187.5,2.0,304.46,1.0,334.0,1.0,0.0,0.0
